speaker_iso,target_iso,year,count
DMA,USA,2020,5
DOM,USA,2020,5
EST,USA,2020,5
EU,USA,2020,5
FRA,DEU,2020,5
FRA,IRN,2020,5
FRA,MLI,2020,5
FRA,PRK,2020,5
GHA,ZAF,2020,5
GNB,CUB,2020,5
GRC,TUR,2020,5
GRD,CUB,2020,5
IRN,IRQ,2020,5
LAO,USA,2020,5
LBN,SYR,2020,5
LKA,IND,2020,5
LTU,UKR,2020,5
MUS,USA,2020,5
MYS,CIV,2020,5
NER,LBY,2020,5
NLD,USA,2020,5
NRU,USA,2020,5
PHL,USA,2020,5
SLE,ZAF,2020,5
SWE,BLR,2020,5
SWE,USA,2020,5
SYR,USA,2020,5
TCD,SDN,2020,5
TJK,USA,2020,5
TUR,IRQ,2020,5
UGA,ZAF,2020,5
ARE,LBY,2020,4
ARG,GBR,2020,4
BEL,USA,2020,4
BEN,USA,2020,4
BEN,ZAF,2020,4
BFA,USA,2020,4
BHR,ISR,2020,4
BRA,ISR,2020,4
BRA,VEN,2020,4
BTN,CIV,2020,4
COG,LBY,2020,4
CPV,CHN,2020,4
CZE,CSK,2020,4
DEU,IRN,2020,4
DEU,SYR,2020,4
DZA,MLI,2020,4
EU,CHN,2020,4
GEO,CHN,2020,4
GHA,USA,2020,4
GNB,USA,2020,4
HRV,BIH,2020,4
IRN,SYR,2020,4
ISR,LBN,2020,4
JOR,USA,2020,4
KIR,CSK,2020,4
KNA,USA,2020,4
KWT,IRQ,2020,4
KWT,LBY,2020,4
KWT,SYR,2020,4
KWT,YEM,2020,4
LAO,CHN,2020,4
LCA,CUB,2020,4
LKA,USA,2020,4
LTU,GEO,2020,4
LVA,BLR,2020,4
MAR,LBY,2020,4
MDG,CHN,2020,4
MWI,USA,2020,4
MWI,ZAF,2020,4
MYS,ISR,2020,4
NAM,CUB,2020,4
NAM,ZWE,2020,4
NER,CHN,2020,4
NER,USA,2020,4
NGA,USA,2020,4
NIC,USA,2020,4
NRU,CHN,2020,4
PHL,CHN,2020,4
PRY,VEN,2020,4
QAT,AFG,2020,4
QAT,USA,2020,4
QAT,YEM,2020,4
SAU,LBN,2020,4
SAU,LBY,2020,4
SEN,MLI,2020,4
SLB,CIV,2020,4
TLS,CHN,2020,4
TLS,USA,2020,4
TTO,CUB,2020,4
TUR,LBY,2020,4
VEN,CUB,2020,4
YEM,GBR,2020,4
YEM,SAU,2020,4
ZAF,USA,2020,4
ZWE,USA,2020,4
AGO,CIV,2020,3
AND,USA,2020,3
ARE,SDN,2020,3
ARM,USA,2020,3
AUS,CIV,2020,3
BFA,ZAF,2020,3
BGD,CIV,2020,3
BGD,MMR,2020,3
BGR,BLR,2020,3
BGR,ISR,2020,3
BGR,UKR,2020,3
BHR,GBR,2020,3
BHS,CIV,2020,3
BIH,USA,2020,3
BWA,CIV,2020,3
BWA,USA,2020,3
CHL,VEN,2020,3
CHN,BLR,2020,3
CHN,CIV,2020,3
COD,USA,2020,3
CRI,USA,2020,3
CYP,CHN,2020,3
CYP,GRC,2020,3
CZE,BLR,2020,3
DEU,AZE,2020,3
DZA,LBY,2020,3
EGY,SYR,2020,3
EGY,YEM,2020,3
EGY,ZAF,2020,3
ERI,USA,2020,3
ERI,ZAF,2020,3
ETH,USA,2020,3
EU,BLR,2020,3
EU,ISR,2020,3
EU,ZAF,2020,3
FIN,USA,2020,3
FJI,CIV,2020,3
FJI,USA,2020,3
FRA,CHN,2020,3
FRA,IRQ,2020,3
FRA,LBN,2020,3
FSM,JPN,2020,3
FSM,TWN,2020,3
GIN,USA,2020,3
GMB,ZAF,2020,3
HUN,USA,2020,3
IRL,IRN,2020,3
IRN,LBN,2020,3
IRN,PSE,2020,3
JPN,PRK,2020,3
KIR,AUS,2020,3
KWT,ARE,2020,3
KWT,SAU,2020,3
KWT,USA,2020,3
LBN,ISR,2020,3
LBN,USA,2020,3
LBY,USA,2020,3
LSO,CUB,2020,3
LVA,RUS,2020,3
LVA,USA,2020,3
MLT,USA,2020,3
MMR,CIV,2020,3
MNE,USA,2020,3
MRT,ARE,2020,3
MYS,USA,2020,3
NAM,USA,2020,3
NER,MLI,2020,3
NER,TCD,2020,3
NIC,CUB,2020,3
NIC,VEN,2020,3
NZL,CHN,2020,3
PLW,AUS,2020,3
PLW,IND,2020,3
PLW,JPN,2020,3
PNG,CHN,2020,3
POL,BLR,2020,3
PSE,ISR,2020,3
PSE,USA,2020,3
QAT,LBY,2020,3
RUS,BLR,2020,3
RWA,ZAF,2020,3
SAU,USA,2020,3
SEN,USA,2020,3
SLB,CUB,2020,3
SMR,USA,2020,3
SOM,CIV,2020,3
SOM,USA,2020,3
SRB,ALB,2020,3
SRB,CHN,2020,3
STP,MOZ,2020,3
SVK,CIV,2020,3
SYR,BLR,2020,3
TCD,USA,2020,3
TLS,CUB,2020,3
TON,CHN,2020,3
TON,GBR,2020,3
TUR,CHN,2020,3
TUR,ISR,2020,3
TUR,PSE,2020,3
TUR,YEM,2020,3
TUR,ZAF,2020,3
TZA,BDI,2020,3
TZA,ZWE,2020,3
UGA,CHN,2020,3
VCT,CIV,2020,3
VCT,SYR,2020,3
VCT,YEM,2020,3
VEN,CHN,2020,3
VEN,COL,2020,3
VEN,ZAF,2020,3
VUT,USA,2020,3
WSM,CHN,2020,3
YEM,CHN,2020,3
YEM,IRN,2020,3
ZAF,SDN,2020,3
AFG,HUN,2020,2
AGO,ZAF,2020,2
ARE,IRQ,2020,2
ARE,ISR,2020,2
ARE,USA,2020,2
ARM,CIV,2020,2
ATG,CIV,2020,2
AUT,CIV,2020,2
AZE,CHN,2020,2
AZE,TTO,2020,2
BEL,AFG,2020,2
BEL,CIV,2020,2
BEL,ISR,2020,2
BEL,YEM,2020,2
BEN,CUB,2020,2
BFA,CUB,2020,2
BFA,LBY,2020,2
BFA,MLI,2020,2
BGD,CHN,2020,2
BGD,USA,2020,2
BGR,ARE,2020,2
BGR,SYR,2020,2
BHR,ARE,2020,2
BHR,EGY,2020,2
BHR,SAU,2020,2
BHR,USA,2020,2
BHS,USA,2020,2
BIH,CHN,2020,2
BIH,SYR,2020,2
BLZ,CIV,2020,2
BLZ,CUB,2020,2
BOL,ARG,2020,2
BOL,CSK,2020,2
BRA,ARE,2020,2
BRA,LBN,2020,2
BRB,CUB,2020,2
BTN,HUN,2020,2
CAN,CHN,2020,2
CIV,ZAF,2020,2
CMR,USA,2020,2
CMR,ZAF,2020,2
COG,CHN,2020,2
COG,ZAF,2020,2
COL,VEN,2020,2
COM,CIV,2020,2
COM,FRA,2020,2
COM,IND,2020,2
CPV,ZAF,2020,2
CRI,CIV,2020,2
CRI,HTI,2020,2
CUB,IRN,2020,2
CUB,VEN,2020,2
CYP,IRQ,2020,2
CYP,ISR,2020,2
CYP,LBY,2020,2
CYP,SYR,2020,2
CZE,CHN,2020,2
CZE,ISR,2020,2
DEU,FRA,2020,2
DEU,ISR,2020,2
DEU,RUS,2020,2
DEU,UKR,2020,2
DJI,SDN,2020,2
DJI,SOM,2020,2
DJI,YEM,2020,2
DNK,USA,2020,2
ECU,USA,2020,2
EGY,ETH,2020,2
EGY,SDN,2020,2
EGY,USA,2020,2
ESP,MEX,2020,2
ESP,SLV,2020,2
ESP,ZAF,2020,2
ETH,SOM,2020,2
EU,IRN,2020,2
FRA,BLR,2020,2
FRA,ISR,2020,2
FRA,NER,2020,2
FRA,RUS,2020,2
FSM,AUS,2020,2
FSM,DEU,2020,2
FSM,GNQ,2020,2
FSM,IND,2020,2
GBR,USA,2020,2
GHA,MLI,2020,2
GMB,CHN,2020,2
GMB,HUN,2020,2
GMB,MMR,2020,2
GUY,VEN,2020,2
HRV,USA,2020,2
HTI,CIV,2020,2
IDN,PSE,2020,2
IRL,COG,2020,2
IRL,ISR,2020,2
IRL,MLI,2020,2
IRL,SDN,2020,2
IRL,SYR,2020,2
IRN,AFG,2020,2
IRN,ARE,2020,2
IRN,KWT,2020,2
IRN,RUS,2020,2
IRN,TTO,2020,2
IRN,TUR,2020,2
IRN,USA,2020,2
IRN,YEM,2020,2
IRQ,USA,2020,2
ITA,USA,2020,2
JAM,FRA,2020,2
JAM,USA,2020,2
JOR,ISR,2020,2
KEN,ISR,2020,2
KEN,PSE,2020,2
KGZ,CHN,2020,2
KGZ,CSK,2020,2
KHM,LBN,2020,2
KHM,SDN,2020,2
KIR,CHN,2020,2
KIR,CIV,2020,2
KIR,IND,2020,2
KIR,NZL,2020,2
KNA,CUB,2020,2
KOR,CHN,2020,2
KWT,AFG,2020,2
KWT,CIV,2020,2
KWT,IRN,2020,2
LAO,CIV,2020,2
LAO,HUN,2020,2
LBR,ZAF,2020,2
LCA,TTO,2020,2
LCA,USA,2020,2
LTU,CHN,2020,2
LTU,RUS,2020,2
LTU,ZAF,2020,2
LUX,IRN,2020,2
LUX,ISR,2020,2
LUX,USA,2020,2
MCO,USA,2020,2
MDA,RUS,2020,2
MDG,CIV,2020,2
MDV,CIV,2020,2
MDV,IND,2020,2
MKD,USA,2020,2
MLT,NAM,2020,2
MMR,URS,2020,2
MNG,USA,2020,2
MOZ,USA,2020,2
MRT,CHN,2020,2
MRT,MLI,2020,2
MWI,QAT,2020,2
MYS,ARE,2020,2
MYS,CHN,2020,2
MYS,MMR,2020,2
NAM,ISR,2020,2
NAM,NOR,2020,2
NAM,PSE,2020,2
NER,CIV,2020,2
NER,ISR,2020,2
NER,PSE,2020,2
NGA,CHN,2020,2
NGA,TCD,2020,2
NGA,ZAF,2020,2
NIC,LUX,2020,2
NLD,SYR,2020,2
NPL,CHN,2020,2
NRU,TTO,2020,2
NZL,CIV,2020,2
NZL,USA,2020,2
OMN,LBY,2020,2
OMN,YEM,2020,2
PER,VEN,2020,2
PLW,CIV,2020,2
PNG,AUS,2020,2
PNG,CIV,2020,2
PRT,ZAF,2020,2
QAT,ARE,2020,2
SAU,ISR,2020,2
SAU,SYR,2020,2
SDN,BLR,2020,2
SLB,AUS,2020,2
SLB,TWN,2020,2
SLB,USA,2020,2
SLV,JPN,2020,2
SMR,CHN,2020,2
SRB,YUG,2020,2
STP,CHN,2020,2
STP,CUB,2020,2
SWE,CHN,2020,2
SWE,RUS,2020,2
SWE,SDN,2020,2
SWZ,USA,2020,2
SYR,BFA,2020,2
TCD,ETH,2020,2
TCD,LBY,2020,2
TGO,TTO,2020,2
TGO,USA,2020,2
TGO,ZAF,2020,2
THA,CHN,2020,2
TJK,SDN,2020,2
TLS,CIV,2020,2
TLS,IDN,2020,2
TUR,AZE,2020,2
TUR,CYP,2020,2
TUV,CHN,2020,2
TUV,CUB,2020,2
TUV,HUN,2020,2
TZA,CHN,2020,2
TZA,PSE,2020,2
UGA,CIV,2020,2
UGA,SAU,2020,2
UGA,SDN,2020,2
UKR,IRN,2020,2
UKR,RUS,2020,2
UZB,DEU,2020,2
UZB,USA,2020,2
VCT,CUB,2020,2
VCT,VEN,2020,2
VEN,RUS,2020,2
VUT,CIV,2020,2
VUT,FRA,2020,2
VUT,IDN,2020,2
ZAF,CIV,2020,2
ZAF,SAU,2020,2
ZMB,USA,2020,2
ZWE,CHN,2020,2
ZWE,SAU,2020,2
AFG,PSE,2020,1
AFG,RWA,2020,1
AFG,URS,2020,1
AGO,LBY,2020,1
AGO,USA,2020,1
ALB,AFG,2020,1
ALB,BIH,2020,1
ALB,BLR,2020,1
ALB,CHN,2020,1
ALB,CIV,2020,1
ALB,EGY,2020,1
ALB,MLI,2020,1
ALB,ROU,2020,1
ALB,SDN,2020,1
ALB,TUR,2020,1
AND,CIV,2020,1
AND,GBR,2020,1
ARE,CSK,2020,1
ARE,SAU,2020,1
ARE,TUR,2020,1
ARG,CHN,2020,1
ARG,GEO,2020,1
ARG,IRN,2020,1
ARG,ISR,2020,1
ARM,AFG,2020,1
ARM,LBN,2020,1
ARM,MLI,2020,1
ATG,USA,2020,1
AUS,CHN,2020,1
AUS,DEU,2020,1
AUS,FRA,2020,1
AUT,ARE,2020,1
AUT,BHR,2020,1
AUT,BLR,2020,1
AUT,IRN,2020,1
AUT,ISR,2020,1
AUT,LBN,2020,1
AUT,LBY,2020,1
AUT,TUR,2020,1
AUT,YEM,2020,1
AZE,BLR,2020,1
AZE,CSK,2020,1
AZE,FRA,2020,1
AZE,RUS,2020,1
AZE,TUR,2020,1
BDI,CHN,2020,1
BDI,COG,2020,1
BDI,KEN,2020,1
BDI,RWA,2020,1
BDI,SOM,2020,1
BDI,TUR,2020,1
BDI,TZA,2020,1
BDI,UGA,2020,1
BDI,USA,2020,1
BDI,VEN,2020,1
BEL,ARE,2020,1
BEL,BHR,2020,1
BEL,COG,2020,1
BEL,IRN,2020,1
BEL,SOM,2020,1
BEN,CHN,2020,1
BEN,CSK,2020,1
BEN,ISR,2020,1
BEN,TTO,2020,1
BFA,DEU,2020,1
BFA,DZA,2020,1
BFA,FRA,2020,1
BFA,ISR,2020,1
BFA,MAR,2020,1
BFA,MRT,2020,1
BFA,TCD,2020,1
BGR,AFG,2020,1
BGR,BGD,2020,1
BGR,BHR,2020,1
BGR,IRQ,2020,1
BGR,LBN,2020,1
BGR,PSE,2020,1
BGR,TTO,2020,1
BGR,YEM,2020,1
BHR,LBY,2020,1
BHS,CHN,2020,1
BHS,CUB,2020,1
BIH,HRV,2020,1
BIH,ISR,2020,1
BIH,LBY,2020,1
BIH,PSE,2020,1
BIH,UKR,2020,1
BIH,YEM,2020,1
BLR,CUB,2020,1
BLZ,GBR,2020,1
BLZ,GTM,2020,1
BLZ,ISR,2020,1
BLZ,TWN,2020,1
BLZ,ZAF,2020,1
BOL,CIV,2020,1
BRA,AGO,2020,1
BRA,BHR,2020,1
BRA,CHN,2020,1
BRA,COG,2020,1
BRA,HTI,2020,1
BRB,FRA,2020,1
BRB,GBR,2020,1
BRB,NGA,2020,1
BRB,TUR,2020,1
BRB,VEN,2020,1
BTN,TTO,2020,1
BTN,ZAF,2020,1
CAF,TUR,2020,1
CAF,USA,2020,1
CAN,BLR,2020,1
CAN,CIV,2020,1
CAN,JAM,2020,1
CAN,LBN,2020,1
CAN,MMR,2020,1
CHE,CIV,2020,1
CHL,CHN,2020,1
CIV,NGA,2020,1
CMR,NGA,2020,1
COD,BEN,2020,1
COD,GNQ,2020,1
COG,CUB,2020,1
COG,ISR,2020,1
COG,SYR,2020,1
COL,CHN,2020,1
COL,PSE,2020,1
COL,USA,2020,1
COM,ISR,2020,1
COM,NGA,2020,1
COM,ZAF,2020,1
CPV,CIV,2020,1
CPV,NGA,2020,1
CPV,TUR,2020,1
CRI,ARE,2020,1
CRI,BEL,2020,1
CRI,BHR,2020,1
CRI,CHE,2020,1
CRI,CHN,2020,1
CRI,CUB,2020,1
CRI,FRA,2020,1
CRI,ISR,2020,1
CRI,LUX,2020,1
CRI,NIC,2020,1
CRI,NLD,2020,1
CRI,TTO,2020,1
CRI,VEN,2020,1
CUB,ARG,2020,1
CUB,CIV,2020,1
CUB,COL,2020,1
CUB,GEO,2020,1
CUB,ISR,2020,1
CUB,NIC,2020,1
CUB,RUS,2020,1
CUB,SYR,2020,1
CUB,TWN,2020,1
CUB,ZAF,2020,1
CYP,ARE,2020,1
CYP,ARM,2020,1
CYP,CIV,2020,1
CYP,EGY,2020,1
CYP,JOR,2020,1
CYP,LBN,2020,1
CYP,PSE,2020,1
CZE,ARE,2020,1
CZE,AUS,2020,1
CZE,CIV,2020,1
CZE,DEU,2020,1
CZE,IRQ,2020,1
CZE,LBN,2020,1
CZE,MLI,2020,1
DEU,ARE,2020,1
DEU,BLR,2020,1
DEU,CIV,2020,1
DEU,EGY,2020,1
DEU,IRL,2020,1
DEU,JOR,2020,1
DEU,KEN,2020,1
DEU,LBN,2020,1
DEU,LBY,2020,1
DEU,MEX,2020,1
DEU,MLI,2020,1
DEU,NOR,2020,1
DEU,USA,2020,1
DEU,YEM,2020,1
DJI,DEU,2020,1
DJI,USA,2020,1
DJI,ZAF,2020,1
DMA,CIV,2020,1
DMA,LUX,2020,1
DMA,TWN,2020,1
DMA,VEN,2020,1
DOM,BGD,2020,1
DZA,VEN,2020,1
DZA,ZAF,2020,1
ECU,CHL,2020,1
ECU,CHN,2020,1
ECU,CIV,2020,1
ECU,COL,2020,1
ECU,GBR,2020,1
ECU,PER,2020,1
ECU,VEN,2020,1
EGY,ARE,2020,1
EGY,COG,2020,1
EGY,PSE,2020,1
ERI,CHN,2020,1
ESP,CHN,2020,1
ESP,CIV,2020,1
ESP,COG,2020,1
ESP,DDR,2020,1
ESP,DEU,2020,1
ESP,FRA,2020,1
ESP,GBR,2020,1
ESP,IND,2020,1
ESP,ISR,2020,1
ESP,LBY,2020,1
ESP,SDN,2020,1
ESP,USA,2020,1
EST,ARE,2020,1
EST,BLR,2020,1
EST,LBN,2020,1
EST,SYR,2020,1
EST,UKR,2020,1
EST,ZAF,2020,1
ETH,CIV,2020,1
ETH,EGY,2020,1
ETH,SAU,2020,1
EU,AFG,2020,1
EU,ALB,2020,1
EU,AUS,2020,1
EU,AZE,2020,1
EU,LBY,2020,1
EU,SYR,2020,1
EU,URS,2020,1
EU,VEN,2020,1
FIN,CHL,2020,1
FJI,AUS,2020,1
FJI,CAN,2020,1
FJI,HUN,2020,1
FJI,JAM,2020,1
FJI,RWA,2020,1
FJI,UKR,2020,1
FRA,ARE,2020,1
FRA,AZE,2020,1
FRA,GRC,2020,1
FRA,JOR,2020,1
FRA,NZL,2020,1
FRA,TUR,2020,1
FRA,UKR,2020,1
FSM,BGD,2020,1
FSM,BLR,2020,1
FSM,BRA,2020,1
FSM,CHN,2020,1
FSM,HUN,2020,1
GAB,CUB,2020,1
GAB,LUX,2020,1
GBR,IND,2020,1
GBR,TTO,2020,1
GEO,TTO,2020,1
GHA,CIV,2020,1
GHA,VEN,2020,1
GIN,CHN,2020,1
GIN,GNQ,2020,1
GIN,TTO,2020,1
GMB,CUB,2020,1
GMB,FIN,2020,1
GMB,ISR,2020,1
GMB,MLI,2020,1
GMB,NGA,2020,1
GMB,NLD,2020,1
GMB,SDN,2020,1
GMB,SLE,2020,1
GMB,SOM,2020,1
GMB,TWN,2020,1
GNB,ISR,2020,1
GNB,MEX,2020,1
GNB,PSE,2020,1
GNB,TUR,2020,1
GNQ,AFG,2020,1
GNQ,CHN,2020,1
GNQ,CIV,2020,1
GNQ,CUB,2020,1
GNQ,ISR,2020,1
GNQ,LBY,2020,1
GNQ,NGA,2020,1
GNQ,SOM,2020,1
GNQ,SYR,2020,1
GNQ,TUR,2020,1
GNQ,VEN,2020,1
GNQ,YEM,2020,1
GRC,CIV,2020,1
GRC,GNQ,2020,1
GRC,ISR,2020,1
GRC,MOZ,2020,1
GRC,USA,2020,1
GRD,USA,2020,1
GTM,BLZ,2020,1
GTM,CHN,2020,1
GUY,CHN,2020,1
GUY,CIV,2020,1
GUY,LUX,2020,1
GUY,NGA,2020,1
GUY,TTO,2020,1
HND,CIV,2020,1
HRV,CHN,2020,1
HRV,CIV,2020,1
HTI,BLR,2020,1
HTI,TUR,2020,1
HTI,TWN,2020,1
HTI,USA,2020,1
HUN,CIV,2020,1
IND,CSK,2020,1
IRL,AFG,2020,1
IRL,CIV,2020,1
IRL,COL,2020,1
IRL,LBN,2020,1
IRL,LBY,2020,1
IRL,PSE,2020,1
IRL,SOM,2020,1
IRL,UKR,2020,1
IRL,YEM,2020,1
IRL,ZAF,2020,1
IRN,AZE,2020,1
IRN,BLR,2020,1
IRN,CHN,2020,1
IRN,JOR,2020,1
IRN,LBY,2020,1
IRN,SAU,2020,1
IRN,SDN,2020,1
IRN,SOM,2020,1
IRN,URS,2020,1
IRQ,CHN,2020,1
IRQ,CIV,2020,1
IRQ,CSK,2020,1
IRQ,LBY,2020,1
IRQ,RWA,2020,1
IRQ,SAU,2020,1
IRQ,SYR,2020,1
ISL,BLR,2020,1
ISL,GEO,2020,1
ISL,LBY,2020,1
ISL,RUS,2020,1
ISL,SYR,2020,1
ISL,UKR,2020,1
ISL,YEM,2020,1
ISL,ZAF,2020,1
ISR,BHR,2020,1
ISR,IRQ,2020,1
ISR,NLD,2020,1
ISR,SYR,2020,1
ISR,TTO,2020,1
ISR,YEM,2020,1
ITA,AFG,2020,1
ITA,AUS,2020,1
ITA,CHN,2020,1
ITA,GBR,2020,1
ITA,LBN,2020,1
ITA,LUX,2020,1
ITA,PRT,2020,1
JOR,HUN,2020,1
JOR,LBN,2020,1
JOR,ZAF,2020,1
JPN,CHN,2020,1
JPN,GHA,2020,1
JPN,ZAF,2020,1
KAZ,CIV,2020,1
KAZ,IRQ,2020,1
KAZ,SYR,2020,1
KEN,CIV,2020,1
KEN,CUB,2020,1
KEN,PRT,2020,1
KEN,SDN,2020,1
KEN,USA,2020,1
KEN,ZWE,2020,1
KGZ,BLR,2020,1
KGZ,NLD,2020,1
KGZ,UZB,2020,1
KHM,CIV,2020,1
KHM,MLI,2020,1
KIR,ARE,2020,1
KIR,FJI,2020,1
KIR,JPN,2020,1
KNA,CHN,2020,1
KNA,TWN,2020,1
KOR,BLR,2020,1
KOR,JPN,2020,1
KOR,MNG,2020,1
KOR,ZAF,2020,1
KWT,GBR,2020,1
KWT,ISR,2020,1
KWT,MAR,2020,1
KWT,QAT,2020,1
KWT,SOM,2020,1
LAO,BFA,2020,1
LAO,CUB,2020,1
LBN,BLR,2020,1
LBR,DEU,2020,1
LBR,USA,2020,1
LBY,LBN,2020,1
LIE,CHN,2020,1
LIE,SYR,2020,1
LSO,CIV,2020,1
LSO,HUN,2020,1
LSO,ISR,2020,1
LSO,SAU,2020,1
LTU,LBY,2020,1
LTU,SYR,2020,1
LTU,URS,2020,1
LTU,YEM,2020,1
LUX,ARE,2020,1
LUX,BHR,2020,1
LUX,BLR,2020,1
LUX,CAN,2020,1
LUX,JAM,2020,1
LUX,MLI,2020,1
LUX,PSE,2020,1
LUX,TTO,2020,1
LUX,ZAF,2020,1
LVA,CIV,2020,1
LVA,EST,2020,1
MAR,BGD,2020,1
MAR,CHL,2020,1
MAR,FRA,2020,1
MAR,ISR,2020,1
MAR,LBN,2020,1
MAR,LUX,2020,1
MAR,RWA,2020,1
MAR,TTO,2020,1
MAR,USA,2020,1
MCO,CIV,2020,1
MDA,BLR,2020,1
MDA,CHN,2020,1
MDA,DEU,2020,1
MDA,ROU,2020,1
MDA,UKR,2020,1
MDG,USA,2020,1
MDV,BLR,2020,1
MDV,CHN,2020,1
MDV,MDG,2020,1
MDV,PSE,2020,1
MEX,CAN,2020,1
MEX,CHN,2020,1
MEX,IND,2020,1
MEX,USA,2020,1
MHL,CHN,2020,1
MHL,CIV,2020,1
MHL,PRK,2020,1
MHL,PRT,2020,1
MHL,PSE,2020,1
MKD,BGR,2020,1
MKD,CIV,2020,1
MKD,GRC,2020,1
MMR,CHN,2020,1
MMR,ISL,2020,1
MNE,CIV,2020,1
MNG,CIV,2020,1
MOZ,ZAF,2020,1
MRT,GBR,2020,1
MRT,ISR,2020,1
MRT,LBY,2020,1
MRT,NGA,2020,1
MRT,PSE,2020,1
MRT,SAU,2020,1
MRT,SYR,2020,1
MRT,TUR,2020,1
MRT,YEM,2020,1
MUS,CAN,2020,1
MUS,CHN,2020,1
MUS,FRA,2020,1
MUS,GBR,2020,1
MUS,IND,2020,1
MUS,JAM,2020,1
MUS,LKA,2020,1
MUS,UKR,2020,1
MUS,ZAF,2020,1
MWI,CIV,2020,1
MWI,COG,2020,1
MWI,CSK,2020,1
MWI,MEX,2020,1
MWI,VEN,2020,1
NAM,TUR,2020,1
NAM,VEN,2020,1
NAM,ZAF,2020,1
NER,AFG,2020,1
NER,IRQ,2020,1
NER,MMR,2020,1
NER,SOM,2020,1
NER,SYR,2020,1
NER,YEM,2020,1
NGA,HUN,2020,1
NGA,LUX,2020,1
NGA,PRK,2020,1
NIC,ARG,2020,1
NIC,CIV,2020,1
NIC,IRN,2020,1
NIC,ISR,2020,1
NIC,PSE,2020,1
NIC,RUS,2020,1
NIC,SYR,2020,1
NIC,TWN,2020,1
NLD,GBR,2020,1
NOR,PSE,2020,1
NOR,TTO,2020,1
NPL,CIV,2020,1
NPL,ISR,2020,1
NPL,LBY,2020,1
NPL,PSE,2020,1
NPL,SYR,2020,1
NPL,TTO,2020,1
NPL,YEM,2020,1
NRU,AUS,2020,1
NRU,BLR,2020,1
NRU,CUB,2020,1
NRU,DEU,2020,1
NRU,FJI,2020,1
NRU,IND,2020,1
NRU,JPN,2020,1
NRU,NZL,2020,1
NRU,PRK,2020,1
NRU,TWN,2020,1
NRU,ZAF,2020,1
OMN,ARE,2020,1
OMN,LBN,2020,1
OMN,NGA,2020,1
OMN,TUR,2020,1
PAK,AUS,2020,1
PAK,BRA,2020,1
PAK,CHN,2020,1
PAK,DEU,2020,1
PAK,MMR,2020,1
PAK,PSE,2020,1
PAK,USA,2020,1
PER,CHN,2020,1
PER,COL,2020,1
PER,USA,2020,1
PHL,IRN,2020,1
PHL,LBR,2020,1
PHL,RUS,2020,1
PHL,VNM,2020,1
PHL,ZAF,2020,1
PLW,BLR,2020,1
PLW,BRA,2020,1
PLW,DEU,2020,1
PLW,PHL,2020,1
PLW,PSE,2020,1
PLW,VEN,2020,1
PLW,ZAF,2020,1
PNG,CAN,2020,1
PNG,CSK,2020,1
PNG,JAM,2020,1
PNG,JPN,2020,1
PNG,TUR,2020,1
POL,CHN,2020,1
POL,GEO,2020,1
POL,ITA,2020,1
POL,LBN,2020,1
POL,RUS,2020,1
POL,UKR,2020,1
POL,URS,2020,1
PRK,CIV,2020,1
PRK,CUB,2020,1
PRK,ISR,2020,1
PRK,PSE,2020,1
PRK,SYR,2020,1
PRK,VEN,2020,1
PRT,AGO,2020,1
PRT,BRA,2020,1
PRT,CHN,2020,1
PRT,GIN,2020,1
PRT,IND,2020,1
PRT,IRN,2020,1
PRT,ISR,2020,1
PRT,KEN,2020,1
PRT,LBY,2020,1
PRT,MLI,2020,1
PRT,MOZ,2020,1
PRT,SYR,2020,1
PRT,VEN,2020,1
PRT,YEM,2020,1
PRY,ARE,2020,1
PRY,BHR,2020,1
PRY,DEU,2020,1
PRY,ISR,2020,1
PRY,USA,2020,1
PSE,BHR,2020,1
PSE,BLR,2020,1
QAT,AUS,2020,1
QAT,CHN,2020,1
QAT,CIV,2020,1
QAT,KWT,2020,1
QAT,LBN,2020,1
QAT,PSE,2020,1
QAT,RUS,2020,1
QAT,SWE,2020,1
ROU,COG,2020,1
ROU,MLI,2020,1
ROU,SDN,2020,1
ROU,ZAF,2020,1
RUS,CHN,2020,1
SAU,ARE,2020,1
SAU,CSK,2020,1
SAU,IRQ,2020,1
SDN,DEU,2020,1
SDN,ZAF,2020,1
SEN,ISR,2020,1
SEN,TUR,2020,1
SGP,AUS,2020,1
SGP,BRN,2020,1
SGP,CAN,2020,1
SGP,CHE,2020,1
SGP,CHL,2020,1
SGP,CHN,2020,1
SGP,CIV,2020,1
SGP,MMR,2020,1
SGP,NZL,2020,1
SLB,ARE,2020,1
SLB,JPN,2020,1
SLB,MUS,2020,1
SLB,NZL,2020,1
SLB,PHL,2020,1
SLB,SDN,2020,1
SLE,CIV,2020,1
SLE,HUN,2020,1
SLE,MLI,2020,1
SLE,NGA,2020,1
SLE,SAU,2020,1
SLE,TTO,2020,1
SLE,VEN,2020,1
SLV,USA,2020,1
SMR,MDG,2020,1
SOM,MLI,2020,1
SRB,BLR,2020,1
SRB,RUS,2020,1
SRB,TWN,2020,1
STP,COG,2020,1
STP,ISR,2020,1
STP,LBY,2020,1
STP,PSE,2020,1
STP,SDN,2020,1
STP,SYR,2020,1
STP,TTO,2020,1
STP,YEM,2020,1
SUR,CUB,2020,1
SUR,DEU,2020,1
SUR,USA,2020,1
SUR,ZAF,2020,1
SVK,BLR,2020,1
SVK,CHN,2020,1
SVK,USA,2020,1
SVN,CHN,2020,1
