speaker_iso,target_iso,year,session,count
DJI,ERI,1993,48,1
DJI,DDR,1993,48,1
DJI,ZAF,1993,48,4
DJI,ISR,1993,48,2
DJI,PSE,1993,48,1
DJI,MOZ,1993,48,3
DJI,SOM,1993,48,8
DJI,BIH,1993,48,3
DJI,AGO,1993,48,3
DMA,GUY,1993,48,1
DMA,CZE,1993,48,1
DMA,CHN,1993,48,3
DMA,ERI,1993,48,1
DMA,TWN,1993,48,3
DMA,DOM,1993,48,2
DMA,ZAF,1993,48,2
DMA,ISR,1993,48,2
DMA,PSE,1993,48,1
DMA,KWT,1993,48,1
DMA,IRQ,1993,48,2
DMA,HTI,1993,48,7
DMA,BIH,1993,48,1
DMA,SOM,1993,48,1
DMA,NGA,1993,48,1
DNK,GUY,1993,48,1
DNK,ISR,1993,48,4
DNK,NOR,1993,48,1
DNK,JOR,1993,48,1
DNK,SYR,1993,48,1
DNK,YUG,1993,48,3
DNK,BIH,1993,48,4
DNK,ZAF,1993,48,7
DNK,SOM,1993,48,3
DNK,SDN,1993,48,2
DNK,KHM,1993,48,3
DNK,CHN,1993,48,2
DOM,USA,1993,48,5
DOM,SLV,1993,48,2
DOM,NIC,1993,48,1
DOM,GTM,1993,48,2
DOM,HTI,1993,48,6
DOM,TWN,1993,48,1
DOM,YUG,1993,48,2
DOM,PSE,1993,48,1
DOM,CHN,1993,48,1
DOM,CSK,1993,48,1
DOM,ISR,1993,48,2
DOM,ARE,1993,48,1
DOM,PRK,1993,48,3
DOM,ZAF,1993,48,1
DOM,MEX,1993,48,1
DZA,GUY,1993,48,1
DZA,MAR,1993,48,2
DZA,PRK,1993,48,2
DZA,ZAF,1993,48,9
DZA,USA,1993,48,1
DZA,CHN,1993,48,4
DZA,PSE,1993,48,1
DZA,CSK,1993,48,2
DZA,ISR,1993,48,2
DZA,ARE,1993,48,5
DZA,IRQ,1993,48,2
DZA,KWT,1993,48,1
DZA,MOZ,1993,48,1
DZA,RWA,1993,48,1
DZA,LBR,1993,48,1
DZA,AGO,1993,48,1
DZA,SOM,1993,48,2
DZA,BIH,1993,48,4
ECU,GUY,1993,48,1
ECU,IRQ,1993,48,3
ECU,KWT,1993,48,3
ECU,SOM,1993,48,1
ECU,KHM,1993,48,1
ECU,YUG,1993,48,1
ECU,URS,1993,48,1
ECU,BIH,1993,48,2
ECU,DEU,1993,48,1
ECU,JPN,1993,48,1
ECU,ZAF,1993,48,1
ECU,URY,1993,48,1
ECU,TWN,1993,48,1
ECU,HTI,1993,48,2
ECU,SLV,1993,48,1
ECU,COL,1993,48,1
ECU,PER,1993,48,8
ECU,ARG,1993,48,1
ECU,CHL,1993,48,1
EGY,BIH,1993,48,8
EGY,SOM,1993,48,8
EGY,ZAF,1993,48,14
EGY,PSE,1993,48,4
EGY,ISR,1993,48,9
EGY,JOR,1993,48,1
EGY,SYR,1993,48,1
EGY,CHN,1993,48,1
EGY,ERI,1993,48,1
EGY,AGO,1993,48,3
EGY,LBR,1993,48,1
EGY,IRQ,1993,48,2
EGY,KWT,1993,48,2
EGY,URY,1993,48,1
EGY,PRK,1993,48,1
ERI,USA,1993,48,7
ERI,CHN,1993,48,14
ERI,URS,1993,48,2
ERI,ZAF,1993,48,11
ERI,ETH,1993,48,2
ERI,SDN,1993,48,1
ERI,BIH,1993,48,1
ERI,SOM,1993,48,12
ESP,GUY,1993,48,1
ESP,IND,1993,48,1
ESP,CZE,1993,48,1
ESP,SVK,1993,48,1
ESP,CHN,1993,48,2
ESP,ERI,1993,48,1
ESP,TTO,1993,48,1
ESP,BEL,1993,48,1
ESP,ZAF,1993,48,4
ESP,BIH,1993,48,1
ESP,YUG,1993,48,4
ESP,RUS,1993,48,1
ESP,BLR,1993,48,1
ESP,ARM,1993,48,1
ESP,AZE,1993,48,1
ESP,AGO,1993,48,1
ESP,IRQ,1993,48,2
ESP,KWT,1993,48,2
ESP,KHM,1993,48,2
ESP,ISR,1993,48,2
ESP,PSE,1993,48,1
ESP,MOZ,1993,48,2
ESP,SOM,1993,48,2
ESP,HTI,1993,48,1
ESP,SLV,1993,48,1
ESP,NIC,1993,48,1
ESP,GTM,1993,48,1
ESP,GBR,1993,48,1
ESP,BRA,1993,48,1
EST,IND,1993,48,1
EST,CHN,1993,48,2
EST,GUY,1993,48,1
EST,LVA,1993,48,3
EST,LTU,1993,48,2
EST,ERI,1993,48,1
EST,URS,1993,48,9
EST,BLR,1993,48,4
EST,TTO,1993,48,1
EST,RUS,1993,48,3
EST,USA,1993,48,1
EST,MEX,1993,48,1
EST,YUG,1993,48,1
ETH,GUY,1993,48,1
ETH,USA,1993,48,1
ETH,CHN,1993,48,6
ETH,ERI,1993,48,3
ETH,SOM,1993,48,17
ETH,TTO,1993,48,7
ETH,PAK,1993,48,1
ETH,ZAF,1993,48,7
ETH,AGO,1993,48,3
ETH,RWA,1993,48,1
ETH,MOZ,1993,48,1
ETH,LBR,1993,48,1
ETH,SDN,1993,48,1
ETH,ISR,1993,48,1
ETH,PSE,1993,48,1
ETH,BIH,1993,48,2
ETH,PRK,1993,48,1
FIN,NAM,1993,48,1
FIN,CHN,1993,48,3
FIN,ERI,1993,48,1
FIN,ZAF,1993,48,3
FIN,ISR,1993,48,1
FIN,PSE,1993,48,1
FIN,NOR,1993,48,1
FIN,KWT,1993,48,1
FIN,KHM,1993,48,1
FIN,YUG,1993,48,1
FIN,SOM,1993,48,1
FIN,AGO,1993,48,1
FIN,DEU,1993,48,1
FIN,CYP,1993,48,1
FIN,USA,1993,48,1
FJI,CZE,1993,48,1
FJI,CHN,1993,48,1
FJI,ERI,1993,48,1
FJI,KHM,1993,48,4
FJI,ISR,1993,48,1
FJI,PSE,1993,48,1
FJI,USA,1993,48,6
FJI,BIH,1993,48,1
FJI,SOM,1993,48,2
FJI,ZAF,1993,48,4
FJI,FRA,1993,48,2
FJI,URY,1993,48,2
FJI,GBR,1993,48,1
FJI,KAZ,1993,48,1
FRA,USA,1993,48,6
FRA,ZAF,1993,48,4
FRA,KHM,1993,48,2
FRA,ISR,1993,48,1
FRA,PSE,1993,48,1
FRA,RUS,1993,48,2
FRA,YUG,1993,48,4
FRA,HTI,1993,48,1
FRA,DEU,1993,48,1
FRA,CAN,1993,48,1
FRA,SOM,1993,48,1
FRA,BIH,1993,48,1
FRA,GBR,1993,48,1
FRA,PRK,1993,48,2
FSM,CZE,1993,48,1
FSM,CHN,1993,48,1
FSM,ERI,1993,48,1
FSM,TTO,1993,48,1
FSM,IND,1993,48,2
FSM,USA,1993,48,9
FSM,PSE,1993,48,1
FSM,YUG,1993,48,1
FSM,GIN,1993,48,1
GAB,IND,1993,48,1
GAB,CHN,1993,48,2
GAB,GUY,1993,48,1
GAB,BGR,1993,48,1
GAB,USA,1993,48,1
GAB,ZAF,1993,48,9
GAB,SOM,1993,48,1
GAB,LBR,1993,48,1
GAB,MOZ,1993,48,1
GAB,RWA,1993,48,1
GAB,AGO,1993,48,2
GAB,ISR,1993,48,2
GAB,CSK,1993,48,1
GAB,IRQ,1993,48,1
GAB,KWT,1993,48,1
GAB,KHM,1993,48,1
GAB,BIH,1993,48,1
GAB,JPN,1993,48,1
GBR,ZAF,1993,48,2
GBR,RUS,1993,48,1
GBR,SDN,1993,48,1
GBR,BIH,1993,48,5
GBR,AGO,1993,48,1
GBR,LBR,1993,48,2
GBR,GEO,1993,48,1
GBR,AFG,1993,48,1
GBR,RWA,1993,48,2
GBR,SOM,1993,48,3
GBR,AZE,1993,48,1
GBR,USA,1993,48,3
GBR,DEU,1993,48,3
GBR,BEL,1993,48,1
GBR,KHM,1993,48,3
GBR,YUG,1993,48,1
GBR,NAM,1993,48,1
GBR,AUS,1993,48,3
GBR,URS,1993,48,1
GBR,CAN,1993,48,1
GHA,GUY,1993,48,1
GHA,BGR,1993,48,1
GHA,DEU,1993,48,1
GHA,KHM,1993,48,2
GHA,MOZ,1993,48,3
GHA,AGO,1993,48,3
GHA,ZAF,1993,48,6
GHA,YUG,1993,48,4
GHA,SOM,1993,48,7
GHA,CYP,1993,48,3
GHA,BIH,1993,48,1
GHA,PSE,1993,48,2
GHA,ISR,1993,48,2
GHA,SDN,1993,48,1
GHA,USA,1993,48,3
GHA,NAM,1993,48,1
GHA,LBR,1993,48,2
GHA,RWA,1993,48,1
GHA,HTI,1993,48,1
GIN,BGR,1993,48,1
GIN,CHN,1993,48,4
GIN,ERI,1993,48,3
GIN,CZE,1993,48,1
GIN,SVK,1993,48,1
GIN,ZAF,1993,48,8
GIN,PRK,1993,48,1
GIN,SOM,1993,48,7
GIN,LBR,1993,48,2
GIN,BIH,1993,48,3
GIN,AGO,1993,48,2
GIN,PSE,1993,48,1
GIN,ISR,1993,48,2
GIN,CSK,1993,48,1
GIN,KWT,1993,48,1
GIN,IRQ,1993,48,1
GIN,KHM,1993,48,2
GMB,BGR,1993,48,1
GMB,CHN,1993,48,2
GMB,ERI,1993,48,1
GMB,IND,1993,48,3
GMB,ZAF,1993,48,10
GMB,TTO,1993,48,3
GMB,SOM,1993,48,5
GMB,USA,1993,48,2
GMB,BIH,1993,48,3
GMB,AGO,1993,48,3
GMB,LBR,1993,48,2
GMB,FRA,1993,48,1
GMB,ISR,1993,48,3
GMB,PSE,1993,48,1
GMB,CSK,1993,48,1
GMB,ARE,1993,48,1
GMB,KWT,1993,48,2
GMB,IRQ,1993,48,2
GMB,KHM,1993,48,2
GMB,PRK,1993,48,1
GMB,URY,1993,48,1
GMB,JPN,1993,48,1
GNB,GUY,1993,48,1
GNB,GIN,1993,48,9
GNB,TTO,1993,48,3
GNB,CHN,1993,48,3
GNB,ERI,1993,48,1
GNB,CZE,1993,48,1
GNB,SVK,1993,48,1
GNB,ZAF,1993,48,19
GNB,AGO,1993,48,4
GNB,MOZ,1993,48,2
GNB,SOM,1993,48,4
GNB,LBR,1993,48,4
GNB,CIV,1993,48,1
GNB,MAR,1993,48,1
GNB,YUG,1993,48,2
GNB,BIH,1993,48,1
GNB,ISR,1993,48,1
GNB,PSE,1993,48,1
GNB,TWN,1993,48,1
GNB,URY,1993,48,1
GNB,PRK,1993,48,1
GNB,PRT,1993,48,1
GNB,BRA,1993,48,1
GNB,KHM,1993,48,1
GNB,HTI,1993,48,1
GNQ,CHN,1993,48,8
GNQ,GUY,1993,48,1
GNQ,BGR,1993,48,1
GNQ,EGY,1993,48,1
GNQ,ZAF,1993,48,1
GNQ,ESP,1993,48,1
GNQ,FRA,1993,48,1
GNQ,GAB,1993,48,1
GRC,IND,1993,48,2
GRC,BEL,1993,48,1
GRC,ISR,1993,48,3
GRC,PSE,1993,48,1
GRC,HTI,1993,48,1
GRC,LBR,1993,48,1
GRC,SOM,1993,48,3
GRC,IRQ,1993,48,1
GRC,KWT,1993,48,1
GRC,KHM,1993,48,1
GRC,CYP,1993,48,6
GRC,CHN,1993,48,1
GRC,TUR,1993,48,1
GRC,RUS,1993,48,1
GRC,YUG,1993,48,6
GRC,BIH,1993,48,2
GRC,USA,1993,48,1
GRC,ALB,1993,48,3
GRC,ZAF,1993,48,3
GRD,GUY,1993,48,1
GRD,BGR,1993,48,1
GRD,CZE,1993,48,1
GRD,SVK,1993,48,1
GRD,CHN,1993,48,1
GRD,ERI,1993,48,1
GRD,TTO,1993,48,1
GRD,USA,1993,48,2
GRD,AFG,1993,48,1
GRD,SLV,1993,48,1
GRD,NIC,1993,48,1
GRD,KHM,1993,48,1
GRD,HTI,1993,48,5
GRD,ISR,1993,48,4
GRD,PSE,1993,48,2
GRD,MAR,1993,48,1
GRD,JOR,1993,48,1
GRD,KWT,1993,48,2
GRD,IRQ,1993,48,2
GRD,YUG,1993,48,2
GRD,LBR,1993,48,1
GRD,SOM,1993,48,1
GRD,AGO,1993,48,1
GRD,TWN,1993,48,4
GRD,ZAF,1993,48,5
GRD,JPN,1993,48,1
GTM,CZE,1993,48,1
GTM,CHN,1993,48,3
GTM,ERI,1993,48,1
GTM,SVK,1993,48,1
GTM,NLD,1993,48,1
GTM,CSK,1993,48,2
GTM,MEX,1993,48,2
GTM,CIV,1993,48,1
GTM,SLV,1993,48,1
GTM,ISR,1993,48,1
GTM,PSE,1993,48,1
GTM,TWN,1993,48,1
GTM,PRK,1993,48,1
GTM,ZAF,1993,48,1
GUY,URS,1993,48,2
GUY,USA,1993,48,3
GUY,IND,1993,48,2
GUY,SOM,1993,48,1
GUY,SDN,1993,48,1
GUY,BIH,1993,48,1
GUY,IRQ,1993,48,1
GUY,KWT,1993,48,1
GUY,ZAF,1993,48,6
GUY,CUB,1993,48,2
GUY,HTI,1993,48,1
GUY,CHN,1993,48,1
GUY,PRK,1993,48,3
GUY,JPN,1993,48,1
HND,GUY,1993,48,1
HND,CZE,1993,48,1
HND,CHN,1993,48,1
HND,ERI,1993,48,1
HND,SLV,1993,48,1
HND,BIH,1993,48,1
HND,SOM,1993,48,2
HND,ZAF,1993,48,1
HND,ISR,1993,48,3
HND,FRA,1993,48,1
HND,ARE,1993,48,1
HND,HTI,1993,48,3
HND,CIV,1993,48,2
HND,BRA,1993,48,1
HND,CHL,1993,48,1
HND,URY,1993,48,1
HRV,URS,1993,48,7
HRV,USA,1993,48,2
HRV,BLR,1993,48,1
HRV,YUG,1993,48,13
HRV,CSK,1993,48,1
HRV,DEU,1993,48,1
HRV,JPN,1993,48,1
HRV,ITA,1993,48,1
HRV,RUS,1993,48,1
HRV,CHN,1993,48,8
HRV,BIH,1993,48,25
HRV,SOM,1993,48,3
HRV,KHM,1993,48,2
HRV,ISR,1993,48,1
HRV,ARE,1993,48,1
HRV,ZAF,1993,48,2
HRV,AGO,1993,48,1
HRV,MOZ,1993,48,1
HRV,PRK,1993,48,1
HRV,LBN,1993,48,1
HRV,TUR,1993,48,1
HTI,CHN,1993,48,2
HTI,GUY,1993,48,1
HTI,BGR,1993,48,1
HTI,ISR,1993,48,1
HTI,ZAF,1993,48,9
HTI,KHM,1993,48,1
HTI,SLV,1993,48,1
HTI,MEX,1993,48,1
HTI,PRK,1993,48,4
HUN,CZE,1993,48,1
HUN,CHN,1993,48,1
HUN,ERI,1993,48,1
HUN,SVK,1993,48,1
HUN,ZAF,1993,48,1
HUN,YUG,1993,48,5
HUN,BIH,1993,48,1
HUN,HRV,1993,48,1
HUN,CSK,1993,48,1
HUN,DEU,1993,48,1
HUN,JPN,1993,48,1
IDN,GUY,1993,48,1
IDN,BGR,1993,48,1
IDN,CZE,1993,48,1
IDN,CHN,1993,48,5
IDN,ERI,1993,48,1
IDN,TTO,1993,48,1
IDN,IND,1993,48,1
IDN,ZAF,1993,48,8
IDN,ISR,1993,48,6
IDN,IRQ,1993,48,1
IDN,KWT,1993,48,1
IDN,KHM,1993,48,10
IDN,USA,1993,48,6
IDN,RUS,1993,48,2
IDN,FRA,1993,48,1
IDN,JOR,1993,48,1
IDN,PSE,1993,48,2
IDN,CSK,1993,48,2
IDN,ARE,1993,48,1
IDN,SYR,1993,48,1
IDN,LBN,1993,48,1
IDN,BIH,1993,48,10
IDN,HRV,1993,48,1
IDN,SOM,1993,48,2
IDN,PRK,1993,48,2
IDN,JPN,1993,48,1
IDN,URY,1993,48,1
IND,BIH,1993,48,1
IND,SOM,1993,48,5
IND,AFG,1993,48,1
IND,USA,1993,48,3
IND,PAK,1993,48,2
IND,ISR,1993,48,1
IND,PSE,1993,48,1
IND,ZAF,1993,48,6
IND,IRQ,1993,48,1
IND,KWT,1993,48,1
IND,RUS,1993,48,1
IND,PRK,1993,48,3
IND,URY,1993,48,1
IND,DEU,1993,48,1
IRL,IND,1993,48,1
IRL,PSE,1993,48,1
IRL,ISR,1993,48,2
IRL,ZAF,1993,48,7
IRL,CHN,1993,48,1
IRL,RUS,1993,48,2
IRL,AGO,1993,48,1
IRL,YUG,1993,48,5
IRL,SOM,1993,48,9
IRL,SDN,1993,48,1
IRL,USA,1993,48,2
IRL,KHM,1993,48,2
IRN,IND,1993,48,1
IRN,GUY,1993,48,1
IRN,USA,1993,48,7
IRN,LBN,1993,48,1
IRN,SYR,1993,48,1
IRN,ISR,1993,48,2
IRN,PSE,1993,48,2
IRN,BIH,1993,48,8
IRN,SOM,1993,48,1
IRN,ZAF,1993,48,2
IRN,PRK,1993,48,2
IRN,AFG,1993,48,1
IRN,OMN,1993,48,1
IRQ,USA,1993,48,22
IRQ,ISR,1993,48,5
IRQ,SOM,1993,48,1
IRQ,BIH,1993,48,1
IRQ,YUG,1993,48,1
IRQ,PRK,1993,48,2
IRQ,ZAF,1993,48,2
ISL,TTO,1993,48,1
ISL,CHN,1993,48,2
ISL,ERI,1993,48,1
ISL,CZE,1993,48,1
ISL,SVK,1993,48,1
ISL,ISR,1993,48,2
ISL,PSE,1993,48,1
ISL,NOR,1993,48,1
ISL,USA,1993,48,2
ISL,RUS,1993,48,2
ISL,BLR,1993,48,1
ISL,ZAF,1993,48,4
ISL,YUG,1993,48,5
ISL,BIH,1993,48,2
ISL,EST,1993,48,2
ISL,LVA,1993,48,2
ISL,LTU,1993,48,2
ISL,ARG,1993,48,1
ISL,CAN,1993,48,1
ISL,CHL,1993,48,1
ISL,NZL,1993,48,1
ISL,URY,1993,48,3
ISR,ZAF,1993,48,1
ISR,JOR,1993,48,2
ISR,SYR,1993,48,3
ISR,EGY,1993,48,4
ISR,LBN,1993,48,4
ISR,PHL,1993,48,1
ISR,USA,1993,48,2
ISR,RUS,1993,48,1
ITA,GUY,1993,48,1
ITA,CZE,1993,48,1
ITA,SVK,1993,48,1
ITA,TTO,1993,48,2
ITA,CHN,1993,48,3
ITA,ERI,1993,48,2
ITA,SOM,1993,48,7
ITA,BIH,1993,48,1
ITA,USA,1993,48,1
ITA,PRK,1993,48,1
ITA,ISR,1993,48,1
ITA,ARE,1993,48,1
ITA,ZAF,1993,48,1
ITA,MOZ,1993,48,1
JAM,BGR,1993,48,1
JAM,CZE,1993,48,1
JAM,CHN,1993,48,2
JAM,ERI,1993,48,1
JAM,USA,1993,48,2
JAM,KHM,1993,48,2
JAM,LBR,1993,48,1
JAM,SOM,1993,48,2
JAM,ZAF,1993,48,2
JAM,YUG,1993,48,1
JAM,ISR,1993,48,1
JAM,PSE,1993,48,1
JAM,HTI,1993,48,6
JAM,NLD,1993,48,1
JAM,URY,1993,48,1
JOR,ISR,1993,48,6
JOR,PSE,1993,48,2
JOR,IRQ,1993,48,4
JOR,USA,1993,48,1
JOR,TUR,1993,48,1
JOR,CHN,1993,48,1
JOR,LBN,1993,48,1
JOR,SOM,1993,48,1
JOR,BIH,1993,48,2
JOR,AGO,1993,48,1
JOR,KHM,1993,48,1
JPN,GUY,1993,48,1
JPN,RUS,1993,48,2
JPN,BLR,1993,48,1
JPN,USA,1993,48,3
JPN,URS,1993,48,1
JPN,PRK,1993,48,1
JPN,ISR,1993,48,1
JPN,MNG,1993,48,1
JPN,AGO,1993,48,1
JPN,KHM,1993,48,4
JPN,MOZ,1993,48,1
KAZ,IND,1993,48,1
KAZ,YUG,1993,48,2
KAZ,SOM,1993,48,1
KAZ,URS,1993,48,3
KAZ,USA,1993,48,3
KAZ,CHN,1993,48,7
KAZ,RUS,1993,48,2
KAZ,UZB,1993,48,2
KAZ,KGZ,1993,48,1
KAZ,UKR,1993,48,1
KAZ,SWE,1993,48,1
KAZ,GRC,1993,48,1
KEN,IND,1993,48,2
KEN,GUY,1993,48,2
KEN,BGR,1993,48,1
KEN,DDR,1993,48,1
KEN,BIH,1993,48,1
KEN,SOM,1993,48,16
KEN,AGO,1993,48,2
KEN,USA,1993,48,3
KEN,RUS,1993,48,1
KEN,SDN,1993,48,1
KEN,UGA,1993,48,1
KEN,ERI,1993,48,1
KEN,ETH,1993,48,1
KEN,MOZ,1993,48,1
KEN,RWA,1993,48,1
KEN,LBR,1993,48,1
KEN,ZAF,1993,48,9
KEN,FRA,1993,48,1
KEN,ISR,1993,48,3
KEN,PSE,1993,48,1
KEN,KHM,1993,48,1
KEN,HTI,1993,48,1
KEN,SLV,1993,48,1
KEN,URY,1993,48,1
KEN,AUT,1993,48,1
KEN,AFG,1993,48,1
KGZ,ISR,1993,48,1
KGZ,PSE,1993,48,1
KGZ,URS,1993,48,2
KGZ,CHN,1993,48,1
KGZ,USA,1993,48,1
KHM,IND,1993,48,2
KHM,GUY,1993,48,1
KHM,BGR,1993,48,1
KHM,CZE,1993,48,1
KHM,CHN,1993,48,1
KHM,ERI,1993,48,1
KHM,IDN,1993,48,1
KHM,FRA,1993,48,1
KHM,THA,1993,48,1
KHM,JPN,1993,48,1
KHM,TWN,1993,48,1
KHM,YUG,1993,48,1
KHM,SOM,1993,48,1
KHM,AGO,1993,48,1
KHM,GEO,1993,48,1
KHM,PSE,1993,48,1
KHM,ISR,1993,48,3
KHM,USA,1993,48,1
KHM,PRK,1993,48,1
KHM,ZAF,1993,48,1
KNA,IND,1993,48,2
KNA,RUS,1993,48,2
KNA,DDR,1993,48,2
KNA,DEU,1993,48,3
KNA,BIH,1993,48,1
KNA,SOM,1993,48,3
KNA,PAK,1993,48,1
KNA,ZAF,1993,48,8
KNA,FRA,1993,48,1
KNA,CIV,1993,48,1
KNA,HTI,1993,48,4
KNA,ISR,1993,48,1
KNA,PSE,1993,48,1
KNA,KWT,1993,48,3
KNA,IRQ,1993,48,4
KNA,URS,1993,48,2
KNA,PRK,1993,48,2
KNA,KOR,1993,48,1
KNA,TWN,1993,48,2
KNA,CAN,1993,48,1
KOR,GUY,1993,48,1
KOR,BGR,1993,48,1
KOR,CZE,1993,48,1
KOR,CHN,1993,48,1
KOR,ERI,1993,48,1
KOR,ISR,1993,48,1
KOR,PSE,1993,48,1
KOR,BRA,1993,48,1
KOR,BIH,1993,48,1
KOR,SOM,1993,48,5
KOR,KHM,1993,48,1
KOR,PRK,1993,48,11
KOR,URY,1993,48,1
KOR,ZAF,1993,48,1
KWT,BGR,1993,48,1
KWT,IND,1993,48,1
KWT,ERI,1993,48,1
KWT,CZE,1993,48,1
KWT,TTO,1993,48,1
KWT,SOM,1993,48,4
KWT,IRQ,1993,48,47
KWT,LUX,1993,48,2
KWT,CHN,1993,48,1
KWT,EGY,1993,48,1
KWT,SYR,1993,48,2
KWT,ARE,1993,48,4
KWT,IRN,1993,48,2
KWT,PSE,1993,48,2
KWT,ISR,1993,48,3
KWT,LBN,1993,48,2
KWT,BIH,1993,48,5
KWT,ZAF,1993,48,5
KWT,NAM,1993,48,1
LAO,TTO,1993,48,1
LAO,CHN,1993,48,2
LAO,ERI,1993,48,1
LAO,CZE,1993,48,1
LAO,USA,1993,48,2
LAO,DDR,1993,48,1
LAO,DEU,1993,48,1
LAO,PRK,1993,48,1
LAO,ZAF,1993,48,3
LAO,BIH,1993,48,2
LAO,SOM,1993,48,2
LAO,ISR,1993,48,2
LAO,ARE,1993,48,1
LAO,PSE,1993,48,1
LAO,CSK,1993,48,1
LAO,AFG,1993,48,3
LAO,SGP,1993,48,1
LAO,KHM,1993,48,1
LAO,BRA,1993,48,1
LAO,AUT,1993,48,1
LBN,ARE,1993,48,4
LBN,SYR,1993,48,2
LBN,ISR,1993,48,18
LBN,SAU,1993,48,3
LBN,GBR,1993,48,1
LBN,USA,1993,48,1
LBR,BGR,1993,48,1
LBR,BEN,1993,48,1
LBR,ZWE,1993,48,1
LBR,NGA,1993,48,1
LBR,GHA,1993,48,1
LBR,GIN,1993,48,1
LBR,SLE,1993,48,1
LBR,GMB,1993,48,1
LBR,MLI,1993,48,1
LBR,SEN,1993,48,1
LBR,CHN,1993,48,2
LBR,MNG,1993,48,1
LBR,USA,1993,48,2
LBR,DEU,1993,48,1
LBR,ZAF,1993,48,2
LBR,SOM,1993,48,3
LBR,AGO,1993,48,3
LBR,ISR,1993,48,2
LBR,PSE,1993,48,1
LBR,ARE,1993,48,1
LBY,IND,1993,48,2
LBY,CHN,1993,48,1
LBY,FRA,1993,48,1
LBY,GBR,1993,48,3
LBY,USA,1993,48,5
LBY,BTN,1993,48,2
LBY,KHM,1993,48,1
LBY,MOZ,1993,48,1
LBY,LBR,1993,48,1
LBY,RWA,1993,48,1
LBY,CYP,1993,48,1
LBY,BIH,1993,48,1
LBY,AFG,1993,48,1
LBY,AGO,1993,48,1
LBY,ZAF,1993,48,5
LBY,PSE,1993,48,3
LBY,ISR,1993,48,1
LBY,ARE,1993,48,3
LBY,SOM,1993,48,4
LBY,EGY,1993,48,1
LCA,URS,1993,48,2
LCA,ZAF,1993,48,4
LCA,TWN,1993,48,3
LCA,KWT,1993,48,3
LCA,IRQ,1993,48,4
LCA,HTI,1993,48,5
LCA,USA,1993,48,1
LCA,DMA,1993,48,2
LIE,SVK,1993,48,1
LIE,CZE,1993,48,1
LIE,CHN,1993,48,1
LIE,ERI,1993,48,1
LIE,TTO,1993,48,1
LIE,ISR,1993,48,1
LIE,PSE,1993,48,1
LIE,ZAF,1993,48,2
LIE,NZL,1993,48,1
LIE,USA,1993,48,5
LKA,GUY,1993,48,2
LKA,BGR,1993,48,1
LKA,IND,1993,48,3
LKA,USA,1993,48,2
LKA,PSE,1993,48,2
LKA,ISR,1993,48,1
LKA,ZAF,1993,48,4
LKA,KHM,1993,48,1
LKA,BIH,1993,48,1
LKA,KWT,1993,48,1
LKA,IRQ,1993,48,1
LKA,BGD,1993,48,1
LKA,PRK,1993,48,2
LKA,URY,1993,48,1
LKA,DDR,1993,48,1
LSO,GUY,1993,48,1
LSO,BGR,1993,48,1
LSO,ZAF,1993,48,10
LSO,IND,1993,48,1
LSO,DDR,1993,48,1
LSO,AGO,1993,48,5
LSO,SOM,1993,48,1
LSO,BIH,1993,48,1
LSO,RUS,1993,48,1
LSO,GBR,1993,48,2
LSO,USA,1993,48,2
LSO,MOZ,1993,48,2
LSO,LBR,1993,48,2
LSO,CIV,1993,48,1
LSO,ISR,1993,48,1
LSO,PSE,1993,48,1
LTU,USA,1993,48,10
LTU,LVA,1993,48,2
LTU,EST,1993,48,2
LTU,RUS,1993,48,6
LTU,POL,1993,48,1
LTU,BLR,1993,48,5
LTU,DNK,1993,48,1
LTU,CHE,1993,48,1
LTU,AUT,1993,48,1
LTU,URS,1993,48,1
LTU,ZAF,1993,48,1
LTU,KHM,1993,48,1
LTU,HTI,1993,48,1
LTU,SLV,1993,48,1
LTU,YUG,1993,48,1
LTU,PHL,1993,48,1
LUX,GUY,1993,48,1
LUX,CZE,1993,48,1
LUX,CHN,1993,48,1
LUX,ERI,1993,48,1
LUX,TTO,1993,48,1
LUX,URS,1993,48,1
LUX,YUG,1993,48,3
LUX,ISR,1993,48,4
LUX,LBN,1993,48,1
LUX,JOR,1993,48,1
LUX,SYR,1993,48,1
LUX,NAM,1993,48,1
LUX,NIC,1993,48,1
LUX,KHM,1993,48,1
LUX,HTI,1993,48,1
LUX,CIV,1993,48,1
LUX,SLV,1993,48,1
LUX,SOM,1993,48,1
LUX,ZAF,1993,48,3
LUX,BIH,1993,48,2
LUX,DEU,1993,48,1
LUX,RUS,1993,48,1
LVA,USA,1993,48,3
LVA,DEU,1993,48,4
LVA,URS,1993,48,20
LVA,RUS,1993,48,23
LVA,EST,1993,48,1
LVA,SGP,1993,48,1
LVA,LTU,1993,48,1
LVA,BOL,1993,48,1
LVA,BLR,1993,48,2
LVA,ZAF,1993,48,1
LVA,KHM,1993,48,1
LVA,HTI,1993,48,1
LVA,YUG,1993,48,1
LVA,GEO,1993,48,1
LVA,SOM,1993,48,1
MAR,URS,1993,48,2
MAR,ARE,1993,48,2
MAR,PRK,1993,48,4
MAR,ZAF,1993,48,13
MAR,BIH,1993,48,5
MAR,GBR,1993,48,1
MAR,SOM,1993,48,5
MAR,AGO,1993,48,5
MAR,CHN,1993,48,1
MAR,USA,1993,48,1
MAR,RUS,1993,48,1
MAR,PRT,1993,48,1
MAR,PSE,1993,48,1
MAR,ISR,1993,48,4
